"MLinkID","Date.Time.AWST","AverageLanes","Volume","TravelTimeMinutes","VolumeQuality","TTQuality"
183,"2023-03-05T14:15",3.3,989,0.99,99,1
183,"2023-03-05T14:30",3.3,972,1,99,1
183,"2023-03-05T14:45",3.3,995,0.98,99,1
183,"2023-03-05T15:00",3.3,951,0.99,99,1
183,"2023-03-05T15:15",3.3,972,0.98,99,1
183,"2023-03-05T15:30",3.3,803,0.99,99,1
183,"2023-03-05T15:45",3.3,965,0.99,99,1
183,"2023-03-05T16:00",3.3,887,0.98,99,1
183,"2023-03-05T16:15",3.3,893,0.98,99,1
183,"2023-03-05T16:30",3.3,732,0.99,99,1
183,"2023-03-05T16:45",3.3,833,0.98,99,1
183,"2023-03-05T17:00",3.3,795,0.99,99,1
183,"2023-03-05T17:15",3.3,806,1,99,1
183,"2023-03-05T17:30",3.3,766,0.99,99,1
183,"2023-03-05T17:45",3.3,740,0.99,99,1
183,"2023-03-05T18:00",3.3,713,0.99,99,1
183,"2023-03-05T18:15",3.3,659,0.97,99,1
183,"2023-03-05T18:30",3.3,655,0.99,99,1
183,"2023-03-05T18:45",3.3,570,0.98,99,1
183,"2023-03-05T19:00",3.3,514,0.99,99,1
183,"2023-03-05T19:15",3.3,468,0.98,99,1
183,"2023-03-05T19:30",3.3,502,1,99,1
183,"2023-03-05T19:45",3.3,444,1,99,1
183,"2023-03-05T20:00",3.3,431,1,99,1
183,"2023-03-05T20:15",3.3,451,0.99,99,1
183,"2023-03-05T20:30",3.3,471,1,99,1
183,"2023-03-05T20:45",3.3,361,1,99,1
183,"2023-03-05T21:00",3.3,363,0.99,99,1
183,"2023-03-05T21:15",3.3,358,0.99,99,1
183,"2023-03-05T21:30",3.3,334,0.99,99,1
183,"2023-03-05T21:45",3.3,332,1.01,99,1
183,"2023-03-05T22:00",3.3,275,0.98,99,1
183,"2023-03-05T22:15",3.3,311,0.99,99,1
183,"2023-03-05T22:30",3.3,264,0.99,99,1
183,"2023-03-05T22:45",3.3,236,0.99,99,1
183,"2023-03-05T23:00",3.3,215,0.99,99,1
183,"2023-03-05T23:15",3.3,186,1.05,99,1
183,"2023-03-05T23:30",3.3,166,1,99,1
183,"2023-03-05T23:45",3.3,159,0.98,99,1
183,"2023-03-06T00:00",3.3,142,0.98,99,1
183,"2023-03-06T00:15",3.3,136,0.99,99,1
183,"2023-03-06T00:30",3.3,103,1,99,1
183,"2023-03-06T00:45",3.3,108,1,99,1
183,"2023-03-06T01:00",3.3,112,0.99,99,1
183,"2023-03-06T01:15",3.3,81,0.99,99,1
183,"2023-03-06T01:30",3.3,83,1,99,1
183,"2023-03-06T01:45",3.3,67,0.98,99,1
